witness_ID;text_ID
Paris, Bibliotheque Nationale de France, lat. 5575;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Vaticano, Biblioteca Apostolica Vaticana, Reg. lat. 247;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Vaticano, Biblioteca Apostolica Vaticana, Reg. lat. 566;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Vaticano, Biblioteca Apostolica Vaticana, Ottob. lat. 141;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Vaticano, Biblioteca Apostolica Vaticana, Vat. lat. 6073;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Vaticano, Biblioteca Apostolica Vaticana, Barb. lat. 586;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Sankt-Gallen, Stiftsbibliothek, 174;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Sankt-Gallen, Stiftsbibliothek, 280;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Saint-Omer, Bibliotheque dAgglomerationde Saint-Omer, 791;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Vaticano, Biblioteca Apostolica Vaticana, Borgh. lat. 297;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Vaticano, Biblioteca Apostolica Vaticana, Vat. lat. 1188;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Admont, Bibliothek des Benediktinerstifts, 352;Epistula ad Ianuarium
Bamberg, Staatsbibliothek, Patr. 112 (B IV 25);Epistula ad Ianuarium
Berlin, Staatsbibliothek zu Berlin, Preussischer Kulturbesitz, Theol. lat. 4169;Epistula ad Ianuarium
Berlin, Staatsbibliothek zu Berlin, Preussischer Kulturbesitz, Theol. lat. 4241a;Epistula ad Ianuarium
Bordeaux, Bibliotheque Municipale, 11;Epistula ad Ianuarium
Bruxelles, Bibliotheque Royale de Belgique II 1066 (3065);Epistula ad Ianuarium
Cambridge, Gonville and Caius College, 114/183;Epistula ad Ianuarium
Heiligenkreuz, Stiftsbibliothek, 284;Epistula ad Ianuarium
Leipzig, Universitatbibliothek, 351;Epistula ad Ianuarium
London, British Library, Egerton 3266;Epistula ad Ianuarium
Merseburg, Domstiftsbibliothek, I 93;Epistula ad Ianuarium
Milano, Biblioteca Ambrosiana, H 61 sup.;Epistula ad Ianuarium
Mons, Bibliotheque publique et universitaire, 47/217;Epistula ad Ianuarium
Montpellier, Bibliotheque interuniversitaire, Faculte de Medecine, H 539;Epistula ad Ianuarium
Munchen, Bayerische Staatsbibliothek, Clm 2560;Epistula ad Ianuarium
Munchen, Bayerische Staatsbibliothek, Clm 14714;Epistula ad Ianuarium
Napoli, Biblioteca Nazionale Vittorio Emmanuele III, ex Vind. lat. 17;Epistula ad Ianuarium
Oxford, Bodleian Library, Bodl. 633;Epistula ad Ianuarium
Oxford, Bodleian Library,Laud. misc. 578;Epistula ad Ianuarium
Oxford, Corpus Christi College, 139;Epistula ad Ianuarium
Paris, Bibliotheque nationale de France, lat. 2374;Epistula ad Ianuarium
Paris, Bibliotheque nationale de France, lat. 14849;Epistula ad Ianuarium
Paris, Bibliotheque nationale de France, lat. 14893;Epistula ad Ianuarium
Rein, Stifsbibliothek, 23;Epistula ad Ianuarium
Rouen, Bibliotheque municipale 665 (A453);Epistula ad Ianuarium
Shrewbury, Shrewbury School, 26;Epistula ad Ianuarium
Strasbourg, Bibliotheque nationale et universitaire, 34 (Latin 32);Epistula ad Ianuarium
Troyes, Bibliotheque Municipale, 1398;Epistula ad Ianuarium
Tubingen, Wilhemsstift (Konviktsbibliothek), Gb 437;Epistula ad Ianuarium
Vaticano, Biblioteca Apostolica Vaticana, Ottob. lat. 526;Epistula ad Ianuarium
Vaticano, Biblioteca Apostolica Vaticana, Reg. lat. 486;Epistula ad Ianuarium
Vaticano, Biblioteca Apostolica Vaticana, Vat. lat 3834;Epistula ad Ianuarium
Wien, Osterreichische Nationalbibliothek, 923;Epistula ad Ianuarium
Wien, Osterreichische Nationalbibliothek, 967;Epistula ad Ianuarium
Wien, Osterreichische Nationalbibliothek, 1059;Epistula ad Ianuarium
Wien, Osterreichische Nationalbibliothek, 3968;Epistula ad Ianuarium
Wien, Osterreichische Nationalbibliothek, 4415;Epistula ad Ianuarium
Manuscript_ArrasSaintVaast;Epistula ad Ianuarium
Manuscript_Bamberg_Michelsberg;Epistula ad Ianuarium
Manuscript_Beziers_SaintAphrodise;Epistula ad Ianuarium
ManuscriptBury_Saint-Edmonds;Epistula ad Ianuarium
ManuscriptCanterbury_ChristChurch;Epistula ad Ianuarium
ManuscriptDoverSaintMartinsPriorys;Epistula ad Ianuarium
Manuscript_FuldaDombibliothek;Epistula ad Ianuarium
Manuscript_FuldaDombibliothekbis;Epistula ad Ianuarium
Manuscript_Heiligenkreuz;Epistula ad Ianuarium
Manuscript_Peterbourough,Abbey;Epistula ad Ianuarium
Manuscript_PeterbouroughAbbeybis;Epistula ad Ianuarium
Manuscript_Ramsey;Epistula ad Ianuarium
Manuscript_Selincourt;Epistula ad Ianuarium
Manuscript_SantesCreus;Epistula ad Ianuarium
Manuscript_Royaumont;Epistula ad Ianuarium
Sankt-Gallen, Stiftstbibliothek, 190;Epistulae II 
Milano, Biblioteca Ambrosiana, O 112 sup.;De fide
Troyes, Bibliotheque Municipale (Mediatheque de lagglomeration troyenne), 1979;De fide
Barcelona, Archivo de la Corona de Aragon, Ripoll 151;De fide
Vaticano, Biblioteca Apostolica Vaticana, Reg. lat. 194;De fide
Manuscript_codexFulda;De fide
Manuscript_codexLugdunensis;De fide
Marseille, Bibliotheque Municipale, 209;Epistulae ad Augustinum: Epistola 11
Paris, Bibliotheque Nationale de France, lat. 16861;Epistulae ad Augustinum: Epistola 11
Boulogne-sur-mer, Bibliotheque Municipale, 58, tom. 1;Epistulae ad Augustinum: Epistola 119
Bruxelles, Bibliotheque Royale de Belgique, 272-274;Epistulae ad Augustinum: Epistola 119
Bruxelles, Bibliotheque Royale de Belgique, 365-79;Epistulae ad Augustinum: Epistola 119
Escorial, Real Biblioteca del Monasterio de San Lorenzo del Escorial, a I 10;Epistulae ad Augustinum: Epistola 119
Erpernburg bei Buren, Schlossbibliothek des Freiherrn von und zu Brenken, 79;Epistulae ad Augustinum: Epistola 119
Firenze, Biblioteca Medicea Laurenziana,Fies. 11;Epistulae ad Augustinum: Epistola 119
Liege, Bibliotheque universitaire, 13;Epistulae ad Augustinum: Epistola 119
Melk, Stiftsbibliothek, 562(196);Epistulae ad Augustinum: Epistola 119
Paris, Bibliotheque Nationale de France,  lat. 1929;Epistulae ad Augustinum: Epistola 119
Saint-Omer, Bibliotheque Municipale, 142;Epistulae ad Augustinum: Epistola 119
Toledo, Archivio y Biblioteca Capitular, 14-9;Epistulae ad Augustinum: Epistola 119
Troyes, Bibliotheque municipale, 40 tom.8;Epistulae ad Augustinum: Epistola 119
Utrecht, Universiteibibliotheek, 45 (2 A 2);Epistulae ad Augustinum: Epistola 119
Vaticano, Biblioteca Apostolica Vaticana, Chig. A VII 211;Epistulae ad Augustinum: Epistola 119
Vaticano, Biblioteca Apostolica Vaticana, Ross. 259;Epistulae ad Augustinum: Epistola 119
Vaticano, Biblioteca Apostolica Vaticana, Urb. lat. 80;Epistulae ad Augustinum: Epistola 119
Vaticano, Biblioteca Apostolica Vaticana, Vat. lat. 446;Epistulae ad Augustinum: Epistola 119
Vaticano, Biblioteca Apostolica Vaticana, Vat. lat. 495;Epistulae ad Augustinum: Epistola 119
Vaticano, Biblioteca Apostolica Vaticana, Vat. lat. 499;Epistulae ad Augustinum: Epistola 119
Vaticano, Biblioteca Apostolica Vaticana, Vat. lat. 9421;Epistulae ad Augustinum: Epistola 119
Venezia, Biblioteca Nazionale di San Marco, lat. Z 70(1803);Epistulae ad Augustinum: Epistola 119
Vic, Arxiu i Biblioteca Episcopal, 59;Epistulae ad Augustinum: Epistola 119
Wien, Osterreiche Nationalbibliothek, 653;Epistulae ad Augustinum: Epistola 119
Wien, Osterreiche Nationalbibliothek, 959;Epistulae ad Augustinum: Epistola 119
Wien, Osterreiche Nationalbibliothek, 4604;Epistulae ad Augustinum: Epistola 119
Arezzo, B. Citta, 405;Itinerarium Egeriae
fragment_Madrid;Itinerarium Egeriae
manuscript_SanSalvadordiCelanovamonastery;Itinerarium Egeriae
manuscript_ SanMigueldelaVegamonastery;Itinerarium Egeriae
manuscript_Saint_Martial_Abbey;Itinerarium Egeriae
Paris, Bibliotheque Nationale de France, lat. 13344;De similitudine carnis pecati
Paris, Bibliotheque Nationale de France, lat.1688;De similitudine carnis pecati
Vaticano, Biblioteca Apostolica Vaticana, Chigi A VIII 237;De similitudine carnis pecati
Cambridge, Trinity College, 990 (R 17 4);De similitudine carnis pecati
Vaticano, Biblioteca Apostolica Vaticana, Vat. lat. 303;De similitudine carnis pecati
Vaticano, Biblioteca Apostolica Vaticana, Vat. lat. 186;De similitudine carnis pecati
Vaticano, Biblioteca Apostolica Vaticana, Ottob. lat. 114;De similitudine carnis pecati
Vaticano, Biblioteca Apostolica Vaticana, Reg. lat. 1940;De similitudine carnis pecati
Vaticano, Biblioteca Apostolica Vaticana, Vat. lat. 4279;De similitudine carnis pecati
Paris, Bibliotheque Nationale de France, lat.1688;Epistula de contemnenda haereditate
Paris, Bibliotheque Nationale de France, lat.1933;Epistula de contemnenda haereditate
Cesena, Biblioteca Comunale Malatestiana, D VIII I;Epistula de contemnenda haereditate
Milano, Biblioteca Ambrosiana, C 250 inf.;Epistula de contemnenda haereditate
Firenze, Biblioteca Medicea Laurenziana, Plut. 19. 10;Epistula de contemnenda haereditate
Barcelona, Archivio de la Corona de Aragon, S. Cugat 35;Epistula de contemnenda haereditate
Bruxelles, Bibliotheque royale de Belgique, 112-114;Epistula de contemnenda haereditate
Holkham Hall, Library of the Earl of Leicester, 124;Epistula de contemnenda haereditate
Paris, Bibliotheque Mazarine, 574;Epistula de contemnenda haereditate
Vaticano, Biblioteca Apostolica Vaticana, Vat. lat. 344;Epistula de contemnenda haereditate
Venezia, Biblioteca Nazionale di San Marco, lat. Z 48 (1927);Epistula de contemnenda haereditate
Vaticano, Biblioteca Apostolica Vaticana, Vat. lat. 348;Epistula de contemnenda haereditate
Firenze, Biblioteca Nazionale Centrale, Panciatichi 43;Epistula de contemnenda haereditate
San Gimignano, Biblioteca Comunale, 34;Epistula de contemnenda haereditate
Firenze, Biblioteca Medicea Laurenziana, Fies. 27;Epistula de contemnenda haereditate
Vaticano, Biblioteca Apostolica Vaticana, Chigi A VIII 237;Epistula de contemnenda haereditate
Paris, Bibliotheque nationale de France, nouv. acq. lat. 2282;Epistula de contemnenda haereditate
Vaticano, Biblioteca Apostolica Vaticana, Vat. lat. 349;Epistula de contemnenda haereditate
Cambridge, Trinity College, 990 (R 17 4);Epistula de contemnenda haereditate
Vaticano, Biblioteca Apostolica Vaticana, Vat. lat. 303;Epistula de contemnenda haereditate
Barcelona, Biblioteca de la Universidad de Barcelona, 291(20-2-3);Epistula de contemnenda haereditate
Berlin, Staatsbibliothek zu Berlin, Preussischer Kulturbesitz, theol. lat. 2558;Epistula de contemnenda haereditate
Cesena, Biblioteca Comunale Malastiana, D XI 3;Epistula de contemnenda haereditate
Escorial, Real Biblioteca del Monasterio de San Lorenzo del Escorial, a II 11;Epistula de contemnenda haereditate
Firenze, Biblioteca Medicea Laurenziana, Plut. 19.13;Epistula de contemnenda haereditate
Paris, Bibliotheque Mazarine, 575;Epistula de contemnenda haereditate
Vaticano, Biblioteca Apostolica Vaticana, Vat. lat. 359;Epistula de contemnenda haereditate
Vaticano, Biblioteca Apostolica Vaticana, Ottob. lat. 114;Epistula de contemnenda haereditate
Vaticano, Biblioteca Apostolica Vaticana, Reg. lat. 1940;Epistula de contemnenda haereditate
Vaticano, Biblioteca Apostolica Vaticana, Vat. lat. 4279;Epistula de contemnenda haereditate
Paris, Bibliotheque Nationale de France, lat.1688;Epistula de perfecto homine
Paris, Bibliotheque Nationale de France, lat.1933;Epistula de perfecto homine
Auch, Bibliotheque Municipale, 5;Epistula de perfecto homine
Troyes, Bibliotheque Municipale, 1097;Epistula de perfecto homine
Paris, Bibliotheque Nationale de France, lat. 16380;Epistula de perfecto homine
Paris, Bibliotheque de lUniversite de Paris, 172;Epistula de perfecto homine
Cesena, Biblioteca Comunale Malatestiana, D VIII I;Epistula de perfecto homine
Milano, Biblioteca Ambrosiana, C 250 inf.;Epistula de perfecto homine
Firenze, Biblioteca Medicea Laurenziana, Plut. 19. 9;Epistula de perfecto homine
Paris, Bibliotheque Nationale de France, lat. 1891;Epistula de perfecto homine
Vaticano, Biblioteca Apostolica Vaticana, Vat. lat. 344;Epistula de perfecto homine
Vaticano, Biblioteca Apostolica Vaticana, Vat. lat. 348;Epistula de perfecto homine
Firenze, Biblioteca Nazionale Centrale, Panciatichi 43;Epistula de perfecto homine
San Gimignano, Biblioteca Comunale, 34;Epistula de perfecto homine
Firenze, Biblioteca Medicea Laurenziana, Fies. 27;Epistula de perfecto homine
Vaticano, Biblioteca Apostolica Vaticana, Chigi A VIII 237;Epistula de perfecto homine
Vaticano, Biblioteca Apostolica Vaticana, Vat. lat. 349;Epistula de perfecto homine
Cambridge, Trinity College, 990 (R 17 4);Epistula de perfecto homine
Berlin, Staatsbibliothek zu Berlin, Preussischer Kulturbesitz, theol. lat. 2558;Epistula de perfecto homine
Bruxelles, Bibliotheque Royale de Belgique, 269;Epistula de perfecto homine
Bruxelles, Bibliotheque Royale de Belgique, 615-624;Epistula de perfecto homine
Cambridge, University Library, Dd 7 2;Epistula de perfecto homine
Cesena, Biblioteca Comunale Malastiana, D XI 3;Epistula de perfecto homine
Paris, Bibliotheque Mazarine, 576;Epistula de perfecto homine
Vaticano, Biblioteca Apostolica Vaticana, Vat. lat. 359;Epistula de perfecto homine
Vaticano, Biblioteca Apostolica Vaticana, Ottob. lat. 114;Epistula de perfecto homine
Vaticano, Biblioteca Apostolica Vaticana, Reg. lat. 1940;Epistula de perfecto homine
Vaticano, Biblioteca Apostolica Vaticana, Vat. lat. 4279;Epistula de perfecto homine
Escorial, Real Biblioteca del Monasterio de San Lorenzo del Escorial;Epistula de vera circumcisione
Paris, Bibliotheque Nationale de France, lat.1688;Epistula de vera circumcisione
Paris, Bibliotheque Nationale de France, lat.1933;Epistula de vera circumcisione
Cesena, Biblioteca Comunale Malatestiana, D VIII I;Epistula de vera circumcisione
Milano, Biblioteca Ambrosiana, C 250 inf.;Epistula de vera circumcisione
Firenze, Biblioteca Medicea Laurenziana, Plut. 19. 9;Epistula de vera circumcisione
Paris, Bibliotheque Nationale de France, lat. 1890;Epistula de vera circumcisione
Barcelona, Archivio de la Corona de Aragon, S. Cugat 35;Epistula de vera circumcisione
Bruxelles, Bibliotheque royale de Belgique, 112-114;Epistula de vera circumcisione
Holkham Hall, Library of the Earl of Leicester, 124;Epistula de vera circumcisione
Paris, Bibliotheque Mazarine, 574;Epistula de vera circumcisione
Paris, Bibliotheque Nationale de France, lat. 1888;Epistula de vera circumcisione
Vaticano, Biblioteca Apostolica Vaticana, Urb. lat. 55;Epistula de vera circumcisione
Vaticano, Biblioteca Apostolica Vaticana, Vat. lat. 343;Epistula de vera circumcisione
Venezia, Biblioteca Nazionale di San Marco, lat. Z 48 (1927);Epistula de vera circumcisione
Munchen, Bayerische Staatsbibliothek, Clm 123;Epistula de vera circumcisione
Cesena, Biblioteca Comunale Malatestiana, D IX 2;Epistula de vera circumcisione
Firenze, Biblioteca Nazionale Centrale, Panciatichi 43;Epistula de vera circumcisione
San Gimignano, Biblioteca Comunale, 34;Epistula de vera circumcisione
Vaticano, Biblioteca Apostolica Vaticana, Chigi A VIII 237;Epistula de vera circumcisione
Cambridge, Trinity College, 990 (R 17 4);Epistula de vera circumcisione
Berlin, Staatsbibliothek zu Berlin, Preussischer Kulturbesitz, theol. lat. 2558;Epistula de vera circumcisione
Vaticano, Biblioteca Apostolica Vaticana, Ottob. lat. 114;Epistula de vera circumcisione
Vaticano, Biblioteca Apostolica Vaticana, Reg. lat. 1940;Epistula de vera circumcisione
Vaticano, Biblioteca Apostolica Vaticana, Vat. lat. 4279;Epistula de vera circumcisione
London, British Library, Add. 11695;De arca Noe
Madrid, Biblioteca Nacional, Vitr. 14.2;De arca Noe
Escorial, Real Biblioteca del Monasterio de San lorenzo del Escorial, & II 5;De arca Noe
Salamanca, Biblioteca Universitaria, 2632;De arca Noe
Paris, Bibliotheque nationale de France, lat. 8788;De arca Noe
Leon, A. Cat. 22;De arca Noe
Manuscript_Arca_07;De arca Noe
Manuscrit_Arca_08;De arca Noe
Manuscrit_Arca_09;De arca Noe
Manuscrit_Arca_10;De arca Noe
Manuscrit_Arca_11;De arca Noe
Manuscrit_Arca_12;De arca Noe
Manuscrit_Arca_13;De arca Noe
Manuscrit_Arca_14;De arca Noe
Manuscrit_Arca_15;De arca Noe
Manuscrit_Arca_16;De arca Noe
Manuscrit_Arca_17;De arca Noe
Manuscrit_Arca_18;De arca Noe
Montpellier, Bibliotheque Interuniversitaire, Faculte deMedecine, H 310;De arca Noe
Paris, Bibliotheque Nationale de France, lat. 2717;De fide orthodoxa
Bruxelles, Bibliotheque royale de Belgique, 5606-5610(953);De fide orthodoxa
Bern, Burgerbibliothek, 278;De fide orthodoxa
Metz, Bibliotheque Municipale, 230;De fide orthodoxa
Montecassino, Biblioteca del Monumento Nazionale di Monte Cassino, 18;De fide orthodoxa
Paris, Bibliotheque Nationale de France, lat. 1758;De fide orthodoxa
Douai, Bibliotheque Municipale, 225;De fide orthodoxa
Saint-Omer, Bibliotheque Municipale, 65;De fide orthodoxa
Gotha, Forschungs-und Landesbibliothek, Membr. I 60;De fide orthodoxa
Brugge, Stadsbibliotheek, 103;De fide orthodoxa
Trier, Stadtbibliothek, 121;De fide orthodoxa
codex from Liesses;De fide orthodoxa
Bernkastel-Kues, Bibliothek des Sankt Nikolaus-Hospitals, 38;De fide orthodoxa
Oxford, Bodleian Library, Laud. misc. 276;De fide orthodoxa
Novara, Biblioteca Capitolare del Duomo, 66 (XXX);De fide orthodoxa
Karlsruhe, Badische Landesbibliothek, Augiensis perg. 118;De fide orthodoxa
Munchen, Bayerische Staatsbibliothek, Clm 3787;De fide orthodoxa
Firenze, Biblioteca Medicea Laurenziana, Edil. 7;De fide orthodoxa
Firenze, biblioteca Medicea Laurenziana, Fies. 44;De fide orthodoxa
Vaticano, Biblioteca Apostolica Vaticana, Urb. lat. 60;De fide orthodoxa
Vaticano, Biblioteca Apostolica Vaticana, Vat. lat. 307;De fide orthodoxa
Hildesheim, Dombibliothek, 658;De fide orthodoxa
Munchen, Bayerische Staatsbibliothek, Clm 28617;De fide orthodoxa
Olomuc, Statni Vedecka Knihovna, M I 293;De fide orthodoxa
New Haven, Yale University Library, Beinecke 614;De fide orthodoxa
Reims, Bibliotheque Municipale, 295;De fide orthodoxa
Uppsala, Universitetsbiblioteket Carolina Rediuina, C 194;De fide orthodoxa
Nurnberg, Stadtbibliothek, Cent. I 11;De fide orthodoxa
Escorial, B. Mon., a II 3;De fide orthodoxa
Milano, B. Ambros., H 59 sup.;De psalmo XCI
Leon, A. Cat. 22;De psalmo XCI
Madrid, Biblioteca de la Real Academia de la Historia, 80;In genesim
Barcelona, Archivo Capitular de la Santa Iglesia Catedral Basilica de Barcelona, 64;Tractatus V de epithalamio libri 3-5
Lerida, Catedral, 2;Tractatus V de epithalamio libri 3-5
Madrid, Biblioteca Nacional, 3996;Tractatus V de epithalamio libri 3-5
Madrid, Biblioteca Nacional, 8873;Tractatus V de epithalamio libri 3-5
Porto, Biblioteca Publica Municipal, 800;Tractatus V de epithalamio libri 3-5
Madrid, Biblioteca de la Real Academia de la Historia, 80;Tractatus V de epithalamio libri 3-5
Barcelona, Archivo Capitular de la Santa Iglesia Catedral Basilica de Barcelona, 64;Tractatus V de epithalamio libri 1-2
Lerida, Catedral, 2;Tractatus V de epithalamio libri 1-2
Madrid, Biblioteca Nacional, 3996;Tractatus V de epithalamio libri 1-2
Madrid, Biblioteca Nacional, 8873;Tractatus V de epithalamio libri 1-2
Porto, Biblioteca Publica Municipal, 800;Tractatus V de epithalamio libri 1-2
Adversus Elipandum, Beato;Tractatus V de epithalamio libri 1-2
Orleans, Bibliotheque Municipale, 22 (19);Tractatus V de epithalamio libri 1-2
Saint-Omer, Bibliotheque Municipale, 150;Tractatus XX Origenis de libris SS. Scripturarum
(Lorsch Abbey, Germany);Tractatus XX Origenis de libris SS. Scripturarum
Paderborn, Erzbistumsarchiv Paderborn, Mittelalterliche Fragmente, Nr. 92;Tractatus XX Origenis de libris SS. Scripturarum
Leiden, Bibliotheek der Rijksuniversiteit, BPL 196;Tractatus XX Origenis de libris SS. Scripturarum
Florence, Biblioteca Laurenziana, Ashburnham 71 (23);Tractatus XX Origenis de libris SS. Scripturarum
Albi, Bibliotheque Municipale Rochegude, 99 (37);Tractatus XX Origenis de libris SS. Scripturarum
Girona, Archivo Capitular, s. n.;Epistulae II
Seo de Urel, Archivo de la Catedra, 2005;Epistulae II
Madrid, Biblioteca Nacional, 711;Epistulae II
Madrid, Biblioteca Nacional, 10041;Epistulae II
Madrid, Biblioteca Nacional, 13407;Epistulae II
Oxford, Bodleian Library, La. th. c. 5;Epistulae II
Paris, Bibliotheque Nationale de France, lat. 3850;Epistulae II
Toledo, Archivo y Biblioteca Capitular, 15-17;Epistulae II
Toledo, Archivo y Biblioteca Capitular, 27-24;Epistulae II
Vaticano, Biblioteca Apostolica Vaticana, Vat. lat. 4887;Epistulae II
Zaragoza, Archivo Diocesano, 6a Seccion : Temas administrativos/1a serie: Documentos de la Mensa Episcopal, Doc. 1;Epistulae II
Lugo, Biblioteca Capitular;Epistulae II
Carrion de los Condes(Palencia), Biblioteca del Monasterio de San Zoilo;Epistulae II
Ovideo, Biblioteca de la Catedral;Epistulae II
Grenoble, Bibliotheque Municipale, 262 (306);Epistulae II
Paris, Bibliotheque Nationale de France, lat. 2182;Sermo de baptismo
Vaticano, Biblioteca Apostolica Vaticana, Reg. lat. 331;Sermo de baptismo
Vaticano, Biblioteca Apostolica Vaticana, Vat. lat. 6211(parte I);Sermo de baptismo
Lyon, Bibliotheque Municipale, 5804;Sermo de baptismo
Paris, Bibliotheque Mazarine, 1631;Sermo de baptismo
Vitry-le-Francois, Bibliotheque Municipale, 2;Sermo de baptismo
Grenoble, Bibliotheque Municipale, 262 (306);Paranaenesis siue exhortatorius libellus ad paenitentiam
Paris, Bibliotheque Nationale de France, lat. 2182;Paranaenesis siue exhortatorius libellus ad paenitentiam
Vaticano, Biblioteca Apostolica Vaticana, Reg. lat. 331;Paranaenesis siue exhortatorius libellus ad paenitentiam
Lyon, Bibliotheque Municipale, 5804;Paranaenesis siue exhortatorius libellus ad paenitentiam
Paris, Bibliotheque Mazarine, 1631;Paranaenesis siue exhortatorius libellus ad paenitentiam
Vitry-le-Francois, Bibliotheque Municipale, 2;Paranaenesis siue exhortatorius libellus ad paenitentiam
Grenoble, Bibliotheque Municipale, 262 (306);Paranaenesis siue exhortatorius libellus ad paenitentiam
Paris, Bibliotheque Nationale de France, lat. 2182;Epistulae  III ad Sympronianum : Epistola I
Vaticano, Biblioteca Apostolica Vaticana, Reg. lat. 331;Epistulae  III ad Sympronianum : Epistola I
Lyon, Bibliotheque Municipale, 5804;Epistulae  III ad Sympronianum : Epistola I
Paris, Bibliotheque Mazarine, 1631;Epistulae  III ad Sympronianum : Epistola I
Vitry-le-Francois, Bibliotheque Municipale, 2;Epistulae  III ad Sympronianum : Epistola I
Grenoble, Bibliotheque Municipale, 262 (306);Epistulae  III ad Sympronianum : Epistola I
Paris, Bibliotheque Nationale de France, lat. 2182;Epistulae  III ad Sympronianum : Epistola III
Vaticano, Biblioteca Apostolica Vaticana, Reg. lat. 331;Epistulae  III ad Sympronianum : Epistola III
Lyon, Bibliotheque Municipale, 5804;Epistulae  III ad Sympronianum : Epistola III
Paris, Bibliotheque Mazarine, 1631;Epistulae  III ad Sympronianum : Epistola III
Vitry-le-Francois, Bibliotheque Municipale, 2;Epistulae  III ad Sympronianum : Epistola III
Grenoble, Bibliotheque Municipale, 262 (306);Epistulae  III ad Sympronianum : Epistola III
Paris, Bibliotheque Nationale de France, lat. 2182;Epistulae  III ad Sympronianum : Epistola II
Vaticano, Biblioteca Apostolica Vaticana, Reg. lat. 331;Epistulae  III ad Sympronianum : Epistola II
Lyon, Bibliotheque Municipale, 5804;Epistulae  III ad Sympronianum : Epistola II
Paris, Bibliotheque Mazarine, 1631;Epistulae  III ad Sympronianum : Epistola II
Vitry-le-Francois, Bibliotheque Municipale, 2;Epistulae  III ad Sympronianum : Epistola II
Vitry-le-Francois, Bibliotheque Municipale, 2;Epistulae  III ad Sympronianum : Epistola II
Escorial, Real Biblioteca del Monasterio de San Lorenzo del Escorial, d I 1;Epistulae  III ad Sympronianum : Epistola II
Escorial, Real Biblioteca del Monasterio de San Lorenzo del Escorial, d I 2;Libellus in modum symboli
Escorial, Real Biblioteca del Monasterio de San Lorenzo del Escorial, e I 12;Libellus in modum symboli
Escorial, Real Biblioteca del Monasterio de San Lorenzo del Escorial, e I 13;Libellus in modum symboli
Girona, Archivo Capitular, Codice Conciliar;Libellus in modum symboli
Karlsruhe, Badische Landesbibliothek, Augiensis perg. 18, f. 14rb;Libellus in modum symboli
Madrid, Biblioteca Nacional, 711;Libellus in modum symboli
Madrid, Biblioteca Nacional, 10041;Libellus in modum symboli
Madrid, Biblioteca Nacional, 13407;Libellus in modum symboli
Oxford, Bodleian Library, Lat. th. c. 5;Libellus in modum symboli
Paris, Bibliotheque Nationale de France, lat. 3850;Libellus in modum symboli
Seo de Urgel, Archivo de la Catedral, 2005;Libellus in modum symboli
Toledo ,Archivio y Biblioteca Capitular, 15-17;Libellus in modum symboli
Roma, Biblioteca Vallicelliana, D 18;Libellus in modum symboli
Wien, Osterreichische Nationalbibliothek, 411;Libellus in modum symboli
Vaticano,Biblioteca Apostolica Vaticana, Pal. lat. 575;Libellus in modum symboli
Lugo, Biblioteca Capitular;Libellus in modum symboli
Manuscript_OviedoBibliotecadelacatedral;Libellus in modum symboli
Manuscript_CarrionCondesmonasteroSanZoilo;Libellus in modum symboli
Manuscript_SanPedrodeMontes;Libellus in modum symboli
Manuscript_Celanova;Libellus in modum symboli
Manuscript_Ona;Libellus in modum symboli
Manuscript_SanJuan delaPena;Libellus in modum symboli
Manuscript_SanPedrodeCardena;Libellus in modum symboli
codex_Hispalense;Libellus in modum symboli
Manuscript_SanPedrodeArlanza;Libellus in modum symboli
Berlin, Staatsbibliothek zu Berlin, PreuBischer Kulturbesitz, Hamilton 132;Libellus in modum symboli
Vaticano, Biblioteca Apostolica Vaticana, Vat. lat.1341;Libellus in modum symboli
Angers, Bibliotheque Municipale, 367(354);Libellus in modum symboli
Boulogne-sur-mer, Bibliotheque Municipale, 115;Libellus in modum symboli
